Mailing ID,Mailing Name,Subject,Sender,Date Sent,Time Sent,List Size,# Of Opens,Open Rate Percent,# of Clicks,Click Rate Percent,Webform Unsubs,Unsubscribe Percent
131,2011 06 27_Connections Appeal Kicker - Nina,Last chance: Annual Appeal closes tomorrow,"The Metropolitan Museum, Nina McN. Diefenbach (development@metmuseum.org)",6/29/11,10:17:50 AM,4400,520,0.118181818,26,0.005909091,14,0.003181818
130,2011 06 27_McQueen Share (Send 10),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/27/11,10:51:43 AM,442,203,0.459276018,34,0.076923077,1,0.002262443
129,2011 06 27_McQueen Share Ads (Send 9),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/27/11,10:49:31 AM,353,111,0.314447592,14,0.039660057,0,0
128,2011 06 27_McQueen Events (Send 8),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/27/11,10:34:26 AM,1014,399,0.393491124,94,0.09270217,6,0.00591716
126,2011 06 27_McQueen Membership (Send 6),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/27/11,10:28:55 AM,828,285,0.344202899,41,0.049516908,2,0.002415459
127,2011 06 27_McQueen Membership (Send 7),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/27/11,10:27:55 AM,302,121,0.400662252,17,0.056291391,1,0.003311258
122,2011 06 22_New Subscriber Membership Ask (Send 14) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),6/25/11,10:06:05 AM,78,35,0.448717949,6,0.076923077,1,0.012820513
118,2011 06 22_McQueen Membership (Send 5) Sat Send,Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/25/11,10:00:41 AM,602,222,0.368770764,31,0.051495017,2,0.003322259
124,2011 06 22_McQueen Events (Send 6),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/24/11,11:36:19 AM,858,285,0.332167832,62,0.072261072,0,0
125,2011 06 24_McQueen Events (Send 7),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/24/11,11:35:20 AM,312,134,0.429487179,27,0.086538462,0,0
117,2011 06 15_Connections Appeal - Nina,Connections,"The Metropolitan Museum, Nina McN. Diefenbach (development@metmuseum.org)",6/24/11,10:35:21 AM,4423,788,0.17815962,41,0.009269726,21,0.004747909
116,2011 06 15_Connections Appeal - Barbara,Connections,"The Metropolitan Museum, Barbara Dougherty (membership@metmuseum.org)",6/24/11,10:29:50 AM,71626,21103,0.294627649,522,0.007287856,61,0.000851646
123,2011 06 22_McQueen Launch (Send 10),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/22/11,11:00:04 AM,443,212,0.478555305,40,0.090293454,1,0.002257336
121,2011 06 22_New Subscriber App (Send 12),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",6/22/11,10:31:15 AM,210,68,0.323809524,9,0.042857143,1,0.004761905
120,2011 06 22_McQueen YMP Ads (Send 9),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/22/11,10:19:23 AM,352,112,0.318181818,22,0.0625,0,0
119,2011 06 22_McQueen Share (Send 8) ,Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/22/11,10:18:29 AM,1016,428,0.421259843,87,0.085629921,2,0.001968504
114,2011 06 15_New Subscriber Membership Ask (Send 13) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),6/18/11,10:01:05 AM,129,47,0.364341085,5,0.03875969,0,0
102,2011 06 08_Connections - Maps (Nina),Maps,"The Metropolitan Museum, Nina McN. Diefenbach (development@metmuseum.org)",6/17/11,10:09:39 AM,4440,966,0.217567568,129,0.029054054,16,0.003603604
101,2011 06 08_Connections - Maps (Barbara),Maps,"The Metropolitan Museum, Barbara Dougherty (membership@metmuseum.org)",6/17/11,10:08:52 AM,57330,25010,0.436246293,5568,0.097121926,41,0.000715158
106,2011 06 16_McQueen Launch Ads (Send 9),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/16/11,5:28:31 PM,353,144,0.407932011,58,0.164305949,0,0
105,2011 06 15_McQueen Launch YMP (Send 8),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/16/11,5:12:45 PM,1018,446,0.438113949,89,0.087426326,5,0.004911591
115,2011 06 15_New Subscriber Launch (send 14),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/15/11,6:35:30 PM,91,40,0.43956044,11,0.120879121,0,0
113,2011 06 15_New Subscriber Events (Send 12),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/15/11,11:15:14 AM,210,70,0.333333333,15,0.071428571,0,0
112,2011 06 15_New Subscriber App (Send 11),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",6/15/11,11:13:27 AM,226,60,0.265486726,6,0.026548673,2,0.008849558
111,2011 06 15_McQueen Events (Send 5),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/15/11,11:03:42 AM,624,240,0.384615385,47,0.075320513,3,0.004807692
110,2011 06 15_McQueen Share (Send 7),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/15/11,11:02:25 AM,312,139,0.445512821,19,0.060897436,0,0
109,2011 06 15_McQueen Share (Send 6),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/15/11,10:59:51 AM,861,349,0.405342625,59,0.068524971,2,0.00232288
99,2011 06 08_New Subscriber Membership Ask (Send 12) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),6/11/11,10:06:03 AM,202,78,0.386138614,10,0.04950495,1,0.004950495
93,2011 06 07_McQueen Membership (Send 4),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/10/11,10:36:40 AM,667,276,0.413793103,33,0.049475262,2,0.002998501
92,2011 06 07_McQueen Membership (Send 3),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/10/11,10:31:32 AM,701,291,0.415121255,32,0.045649073,1,0.001426534
100,2011 06 08_New Subscriber Launch (Send 13),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/8/11,10:45:15 AM,137,47,0.343065693,16,0.116788321,0,0
98,2011 06 08_New Subscriber Events (Send 11),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/8/11,10:42:17 AM,233,74,0.317596567,16,0.068669528,1,0.004291845
97,2011 06 08_New Subscriber App (Send 10),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",6/8/11,10:34:25 AM,263,80,0.30418251,12,0.045627376,1,0.003802281
70,2011 05 23_Connections - Survival (Barbara),Survival,"Barbara Dougherty, Metropolitan Museum (membership@metmuseum.org)",6/7/11,1:15:22 PM,96508,30191,0.312834169,4544,0.04708418,176,0.001823683
71,2011 05 23_Connections - Survival (Nina),Survival,"Nina McN. Diefenbach, Metropolitan Museum (development@metmuseum.org)",6/7/11,12:57:44 PM,4482,1114,0.248549755,124,0.02766622,24,0.005354752
96,2011 06 07_McQueen YMP (Send 7),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/7/11,12:04:16 PM,304,138,0.453947368,24,0.078947368,0,0
95,2011 06 07_McQueen YMP (Send 6),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/7/11,12:03:47 PM,837,353,0.421744325,56,0.066905615,1,0.001194743
94,2011 06 07_McQueen Share (Send 5),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/7/11,10:56:37 AM,641,255,0.397815913,42,0.065522621,1,0.001560062
91,2011 06 03_McQueen Launch (Send 7) Sat send,Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/4/11,10:02:17 AM,312,166,0.532051282,100,0.320512821,0,0
87,2011 06 01_New Subscriber Membership Ask (Send 11) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),6/4/11,10:01:11 AM,228,82,0.359649123,18,0.078947368,3,0.013157895
90,2011 06 03_McQueen Membership (Send 2),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/3/11,2:33:19 PM,1015,455,0.448275862,59,0.058128079,1,0.000985222
89,2011 06 03_McQueen Membership - Guitar Heroes (Send 1),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/3/11,2:30:46 PM,1217,350,0.28759244,24,0.019720624,6,0.004930156
83,2011 06 01_McQueen Membership (Send 1),Skip the McQueen line,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",6/3/11,2:25:41 PM,694,325,0.468299712,41,0.05907781,0,0
82,2011 06 01_McQueen Launch (Send 6),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",6/1/11,2:13:38 PM,864,432,0.5,223,0.258101852,1,0.001157407
88,2011 06 01_New Subscriber Events (Send 10),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/1/11,2:09:22 PM,270,106,0.392592593,17,0.062962963,1,0.003703704
85,2011 06 01_New Subscriber App (Send 9),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",6/1/11,2:04:36 PM,119,38,0.319327731,6,0.050420168,1,0.008403361
84,2011 06 01_New Subscribers Launch (Send 12),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",6/1/11,2:02:30 PM,212,84,0.396226415,35,0.16509434,0,0
81,2011 06 01_McQueen Events (Send 3),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/1/11,12:31:43 PM,742,321,0.432614555,59,0.079514825,2,0.002695418
80,2011 06 01_McQueen Events (Send 4),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",6/1/11,12:28:43 PM,691,270,0.390738061,80,0.11577424,3,0.004341534
79,2011 06 01_McQueen YMP (Send 5),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),6/1/11,12:25:37 PM,632,275,0.435126582,56,0.088607595,0,0
78,2011 05 28_McQueen Events (Send 2),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",5/28/11,11:24:13 AM,1034,433,0.418762089,96,0.092843327,0,0
77,2011 05 28_McQueen Events - Guitar Heroes (Send 1),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",5/28/11,11:17:36 AM,1275,391,0.306666667,48,0.037647059,3,0.002352941
76,2011 05 25_McQueen Events (Send 1),Celebrating McQueen,"Harold Koda, Metropolitan Museum (membership@metmuseum.org)",5/28/11,11:04:20 AM,718,325,0.45264624,91,0.126740947,1,0.001392758
66,2011 05 23_Small Things - Nina Sender,Finding beauty in the little things,"Nina McN. Diefenbach, Metropolitan Museum (development@metmuseum.org)",5/27/11,10:02:20 AM,4514,868,0.192290651,118,0.026140895,19,0.004209127
75,2011 05 24_New Subscriber Membership Ask (Send 10) Thurs ,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),5/26/11,10:01:18 AM,254,110,0.433070866,9,0.035433071,0,0
74,2011 05 24_New Subscriber App (Send 8),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",5/24/11,10:11:27 AM,242,74,0.305785124,12,0.049586777,1,0.004132231
73,2011 05 24_New Subscriber Events (Send 9),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/24/11,10:09:53 AM,125,51,0.408,7,0.056,1,0.008
69,2011 05 23_McQueen Share (Send 4),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/24/11,10:05:36 AM,710,294,0.414084507,46,0.064788732,2,0.002816901
68,2011 05 23_McQueen Share (Send 3),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/24/11,10:00:46 AM,766,334,0.436031332,51,0.066579634,2,0.002610966
67,2011 05 23_McQueen Launch (Send 5),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/24/11,9:57:32 AM,641,326,0.508580343,132,0.205928237,0,0
72,2011 05 25_New Subscriber Launch (Send 11),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/24/11,9:49:34 AM,235,77,0.327659574,27,0.114893617,0,0
65,2011 05 22_Connections - Small Things,Finding beauty in the little things,"Barbara Dougherty, Metropolitan Museum (membership@metmuseum.org)",5/22/11,8:34:01 AM,88651,22989,0.259320256,5052,0.056987513,202,0.002278598
58,2011 05 17_New Subscriber Membership Ask (Send 9) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),5/21/11,10:01:24 AM,117,46,0.393162393,6,0.051282051,0,0
64,2011 05 19_McQueen YMP (Send 4),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),5/20/11,10:30:41 AM,696,335,0.481321839,67,0.096264368,0,0
63,2011 05 20_McQueen YMP (Send 3),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),5/20/11,10:21:29 AM,730,347,0.475342466,58,0.079452055,0,0
62,2011 05 20_McQueen Share (Send 2),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/20/11,10:11:41 AM,1058,478,0.451795841,67,0.063327032,2,0.001890359
61,2011 05 20_McQueen Share - Guitar Heroes (Send 1),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/20/11,10:05:33 AM,1279,404,0.315871775,39,0.030492572,2,0.001563722
43,2011 05 02_McQueen Share (Send 1),Fashion Is Art,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/20/11,10:01:30 AM,740,340,0.459459459,58,0.078378378,1,0.001351351
60,2011 05 17_New Subscriber Events (Send 8),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/17/11,10:53:09 AM,251,82,0.326693227,24,0.09561753,1,0.003984064
59,2011 05 17_New Subscriber Launch (Send 10),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/17/11,10:46:30 AM,270,111,0.411111111,28,0.103703704,0,0
57,2011 05 11_McQueen Launch (Send 4),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/17/11,10:34:44 AM,711,395,0.555555556,197,0.277074543,1,0.00140647
51,2011 05 10_New Subscriber Membership Ask (Send 8) Sat Send,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),5/14/11,10:01:47 AM,247,88,0.356275304,11,0.044534413,0,0
55,2011 05 10_McQueen YMP Guitar Heroes (Send 1),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),5/11/11,2:08:00 PM,1231,442,0.359057677,43,0.03493095,4,0.003249391
54,2011 05 10_McQueen YMP (Send 2),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),5/11/11,2:03:57 PM,1039,488,0.469682387,124,0.119345525,0,0
53,2011 05 10_McQueen YMP (Send 1),The party of the summer,The Metropolitan Museum of Art (membership@metmuseum.org),5/11/11,1:58:04 PM,714,342,0.478991597,70,0.098039216,0,0
56,2011 05 10_McQueen Launch (Send 3),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/11/11,10:01:43 AM,768,401,0.522135417,197,0.256510417,1,0.001302083
52,2011 05 10_New Subscriber Launch (Send 9),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/10/11,12:27:34 PM,125,48,0.384,18,0.144,0,0
50,2011 05 10_New Subscriber App (Send 7),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",5/10/11,12:25:18 PM,208,66,0.317307692,10,0.048076923,1,0.004807692
49,2011 05 06_McQueen Launch (Send 2),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/6/11,10:56:21 AM,1059,555,0.52407932,264,0.249291785,2,0.001888574
48,2011 05 07_New Subscriber Events (Send 7) Fri send,What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/6/11,10:24:28 AM,216,60,0.277777778,10,0.046296296,0,0
41,2011 04 29_New Subscriber Launch (Send 8) Fri Send,Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",5/6/11,10:23:39 AM,252,89,0.353174603,47,0.186507937,0,0
47,2011 04 07_New Subscriber App (Send 6) Fri send,Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",5/6/11,10:21:55 AM,228,56,0.245614035,8,0.035087719,0,0
44,2011 05 03_McQueen Lauch - Guitar Heroes (Send 1),Alexander McQueen: Channeling the Sublime,The Metropolitan Museum of Art (membership@metmuseum.org),5/4/11,2:41:41 PM,1291,440,0.340821069,151,0.116963594,10,0.007745933
42,2011 05 02_McQueen Launch (Send 1),Alexander McQueen: Channeling the Sublime,"Andrew Bolton, Metropolitan Museum (membership@metmuseum.org)",5/3/11,11:53:48 AM,740,428,0.578378378,220,0.297297297,1,0.001351351
40,20110 04 29_New Subscriber Membership (Send 7) Sat Test,Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),4/30/11,10:11:12 AM,209,79,0.377990431,7,0.033492823,1,0.004784689
39,2011 04 29_New Subscriber Events (Send 6) Sat Test,What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/30/11,10:06:15 AM,236,81,0.343220339,16,0.06779661,0,0
38,2011 04 29_New Subscriber App (send 5) Sat Test,Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",4/30/11,10:01:18 AM,213,61,0.286384977,13,0.061032864,1,0.004694836
34,2011 04 26_New Subscriber App (Send 4),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",4/29/11,10:05:59 AM,240,55,0.229166667,9,0.0375,0,0
35,2011 04 26_New Subscriber Events (Send 5),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/28/11,9:55:17 AM,222,81,0.364864865,17,0.076576577,2,0.009009009
36,2011 04 26_Updated Membership Ask Test (Send 6),Bringing you closer to the Met,The Metropolitan Museum of Art (membership@metmuseum.org),4/28/11,9:53:24 AM,225,84,0.373333333,21,0.093333333,2,0.008888889
37,2011 04 26_New Subscriber Launch (Send 7),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/26/11,2:21:02 PM,217,67,0.30875576,21,0.096774194,0,0
30,2011 04 19_New Subscriber Updated Membership Ask Test (Send 5),Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",4/20/11,9:06:08 AM,210,75,0.357142857,7,0.033333333,0,0
29,2011 04 19_New Subscriber Updated Membership Ask (Send 3),Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",4/20/11,9:00:30 AM,212,69,0.325471698,11,0.051886792,4,0.018867925
32,2011 04 19_New Subscriber Events (Send 4),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/19/11,11:15:11 AM,246,87,0.353658537,15,0.06097561,2,0.008130081
33,2011 04 19_New Subscriber Launch (Send 6),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/19/11,10:28:58 AM,239,87,0.364016736,30,0.125523013,1,0.0041841
27,2011 04 12_New Subscriber Membership Ask (Send 2),Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",4/12/11,10:34:19 AM,282,123,0.436170213,17,0.060283688,1,0.003546099
26,2011 04 12_New Subscriber Membership Ask - Second Send Test (Send 4),Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",4/12/11,10:31:27 AM,232,76,0.327586207,9,0.038793103,3,0.012931034
25,2011 04 12_New Subscriber App (Send 3),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",4/12/11,10:30:12 AM,233,81,0.347639485,16,0.068669528,0,0
28,2011 04 12_New Subscriber Launch (Send 5),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/12/11,10:26:46 AM,223,104,0.466367713,28,0.125560538,0,0
23,2011 04 05_New Subscriber Membership Ask (Send 1) ,Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (membership@metmuseum.org)",4/7/11,10:07:29 AM,291,94,0.323024055,13,0.04467354,2,0.006872852
24,2011 04 05_New Subscriber Launch (Send 4),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/6/11,11:33:01 AM,249,100,0.401606426,41,0.164658635,0,0
22,2011 04 05_New Subscriber Events (Send 3) in place of App,What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/5/11,1:31:38 PM,233,89,0.381974249,26,0.111587983,0,0
21,2011 04 05_New Subscriber Events (Send 2),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",4/5/11,1:27:10 PM,306,126,0.411764706,29,0.094771242,2,0.006535948
20,2011 03 30_New Subscriber Events (Send 1),What's next for Guitar Heroes,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/31/11,10:00:41 AM,341,130,0.381231672,32,0.093841642,2,0.005865103
19,2011 03 29_New Subscriber Launch (Send 3),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/29/11,1:53:13 PM,234,87,0.371794872,30,0.128205128,1,0.004273504
18,2011 03 29_New Subscriber App (Send Two),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",3/29/11,1:50:17 PM,306,123,0.401960784,16,0.052287582,0,0
16,2011 03 22_New Subscriber Launch (Send 2),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/23/11,10:06:08 AM,307,127,0.413680782,53,0.172638436,1,0.003257329
17,2011 03 22_New Subscribers App (Send 1),Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",3/23/11,10:01:10 AM,342,124,0.362573099,31,0.090643275,1,0.002923977
14,2011 03 16_Development - Contribution Dollar Ask - Nina,Bringing you closer to the Met,"Nina McN. Diefenbach, Metropolitan Museum (development@metmuseum.org)",3/17/11,10:28:26 AM,5561,1028,0.184858838,54,0.009710484,25,0.004495594
13,2011 03 16_Development - Membership Ask - Barbara,Bringing you closer to the Met,"Barbara Dougherty, Metropolitan Museum (development@metmuseum.org)",3/17/11,10:20:39 AM,5561,987,0.177486064,48,0.008631541,22,0.003956123
12,2011 03 15_New Subscriber Launch (Send 1),Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/15/11,2:07:27 PM,342,131,0.383040936,56,0.16374269,0,0
8,2011 03 08_Development - Miller,Steve Miller's Guitar Hero,"Jayson Kerr Dobney, Metropolitan Museum (development@metmuseum.org)",3/10/11,10:01:31 AM,15191,2129,0.140148772,132,0.008689356,38,0.002501481
11,2011 03 09_Guitar Heroes - Members - Annual Appeal NO image,Bringing you closer to the Met,"Barbara Dougherty, Metropolitan Museum (membership@metmuseum.org)",3/9/11,4:06:58 PM,9500,2845,0.299473684,75,0.007894737,13,0.001368421
10,2011 03 09_Guitar Heroes - Members - Annual Appeal Image,Bringing you closer to the Met,"Barbara Dougherty, Metropolitan Museum (membership@metmuseum.org)",3/9/11,4:02:51 PM,9500,2911,0.306421053,99,0.010421053,8,0.000842105
9,test mailing - ignore,Steve Miller's Guitar Hero,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/8/11,5:31:43 PM,1,1,1,1,1,0,0
5,2011 03 03_Development - GH App Winning Subj A,Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (development@metmuseum.org)",3/3/11,11:42:33 AM,15236,2068,0.135731163,181,0.011879758,40,0.002625361
7,2011 03 02_GuitarHeroes - Miller,Steve Miller's Guitar Hero,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",3/2/11,5:07:23 PM,19623,4985,0.254038628,321,0.016358355,19,0.000968252
6,2011 03 01_Development NON Members Guitar Heroes Launch,Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (development@metmuseum.org)",3/1/11,2:51:53 PM,11491,1627,0.14158907,197,0.017143852,34,0.002958837
4,2011 03 01_Development - Guitar Heroes Launch,Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (development@metmuseum.org)",3/1/11,2:39:35 PM,15322,554,0.03615716,59,0.003850672,19,0.001240047
3,2011 02 23_Guitar Heroes App Subj B,Go backstage with Guitar Heroes,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",2/24/11,11:43:37 AM,9834,2238,0.227577791,221,0.022473053,5,0.00050844
2,2011 02 23_Guitar Heroes App Subj A,Announcing the Met's first iTunes app,"Erin Coburn, Metropolitan Museum (membership@metmuseum.org)",2/24/11,11:39:56 AM,9834,2596,0.263982103,296,0.030099654,7,0.000711816
1,2011 02 18_Guitar Heroes Launch,Discover a hero at the Met,"Jayson Kerr Dobney, Metropolitan Museum (membership@metmuseum.org)",2/21/11,12:23:58 PM,19676,5104,0.259402318,544,0.027647896,5725,0.29096361
